@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44}

@data
2381,'2020/10/15 22:01:42:019',2420,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,5
2382,'2020/10/15 22:01:43:000',2421,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,6
2383,'2020/10/15 22:01:44:024',2422,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,7
2384,'2020/10/15 22:01:44:611',2423,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,8
2385,'2020/10/15 22:01:45:176',2424,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,9
2386,'2020/10/15 22:01:45:731',2425,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,10
2387,'2020/10/15 22:01:46:573',2426,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,11
2388,'2020/10/15 22:01:47:075',2427,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,12
2389,'2020/10/15 22:01:47:992',2428,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,13
2390,'2020/10/15 22:01:48:568',2429,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,14
2391,'2020/10/15 22:01:49:464',2430,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,15
2392,'2020/10/15 22:01:50:413',2431,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,16
2393,'2020/10/15 22:01:50:926',2432,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,17
2394,'2020/10/15 22:01:51:757',2433,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,18
2395,'2020/10/15 22:01:52:610',2434,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,19
2396,'2020/10/15 22:01:53:506',2435,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,20
2397,'2020/10/15 22:01:54:285',2436,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,21
2398,'2020/10/15 22:01:55:117',2437,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,22
2399,'2020/10/15 22:01:55:746',2438,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,23
2400,'2020/10/15 22:01:56:354',2439,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,24
2401,'2020/10/15 22:01:57:069',2440,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,25
2402,'2020/10/15 22:01:57:923',2441,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,26
2403,'2020/10/15 22:01:58:712',2442,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,27
2404,'2020/10/15 22:01:59:618',2443,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,28
2405,'2020/10/15 22:02:00:515',2444,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,29
2406,'2020/10/15 22:02:01:358',2445,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,30
2407,'2020/10/15 22:02:02:221',2446,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,31
2408,'2020/10/15 22:02:03:043',2447,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,32
2409,'2020/10/15 22:02:03:629',2448,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,33
2410,'2020/10/15 22:02:04:429',2449,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,34
2411,'2020/10/15 22:02:04:994',2450,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,35
2412,'2020/10/15 22:02:05:752',2451,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,36
2413,'2020/10/15 22:02:06:349',2452,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,37
2414,'2020/10/15 22:02:06:925',2453,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,38
2415,'2020/10/15 22:02:07:672',2454,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,39
2416,'2020/10/15 22:02:08:450',2455,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,40
2417,'2020/10/15 22:02:09:080',2456,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,41
2418,'2020/10/15 22:02:09:709',2457,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,42
2419,'2020/10/15 22:02:10:541',2458,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,43
2420,'2020/10/15 22:02:11:170',2459,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,44
2421,'2020/10/15 22:02:11:746',2460,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,1
2422,'2020/10/15 22:02:12:461',2461,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,2
2423,'2020/10/15 22:02:13:005',2462,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,3
2424,'2020/10/15 22:02:13:933',2463,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,4
2425,'2020/10/15 22:02:14:509',2464,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,5
2426,'2020/10/15 22:02:15:490',2465,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,6
2427,'2020/10/15 22:02:16:514',2466,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,7
2428,'2020/10/15 22:02:17:101',2467,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,8
2429,'2020/10/15 22:02:17:666',2468,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,9
2430,'2020/10/15 22:02:18:221',2469,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,10
2431,'2020/10/15 22:02:19:063',2470,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,11
2432,'2020/10/15 22:02:19:565',2471,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,12
2433,'2020/10/15 22:02:20:482',2472,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,13
2434,'2020/10/15 22:02:21:058',2473,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,14
2435,'2020/10/15 22:02:21:955',2474,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,15
2436,'2020/10/15 22:02:22:904',2475,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,16
2437,'2020/10/15 22:02:23:415',2476,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,17
2438,'2020/10/15 22:02:24:248',2477,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,18
2439,'2020/10/15 22:02:25:101',2478,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,19
2440,'2020/10/15 22:02:25:997',2479,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,20
2441,'2020/10/15 22:02:26:775',2480,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,21
2442,'2020/10/15 22:02:27:607',2481,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,22
2443,'2020/10/15 22:02:28:237',2482,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,23
2444,'2020/10/15 22:02:28:845',2483,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,24
2445,'2020/10/15 22:02:29:559',2484,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,25
2446,'2020/10/15 22:02:30:413',2485,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,26
2447,'2020/10/15 22:02:31:212',2486,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,27
2448,'2020/10/15 22:02:32:120',2487,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,28
2449,'2020/10/15 22:02:33:015',2488,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,29
2450,'2020/10/15 22:02:33:858',2489,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,30
2451,'2020/10/15 22:02:34:722',2490,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,31
2452,'2020/10/15 22:02:35:543',2491,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,32
2453,'2020/10/15 22:02:36:130',2492,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,33
2454,'2020/10/15 22:02:36:940',2493,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,34
2455,'2020/10/15 22:02:37:516',2494,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,35
2456,'2020/10/15 22:02:38:274',2495,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,36
2457,'2020/10/15 22:02:38:882',2496,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,37
2458,'2020/10/15 22:02:39:458',2497,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,38
2459,'2020/10/15 22:02:40:204',2498,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,39
2460,'2020/10/15 22:02:40:983',2499,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,40
2461,'2020/10/15 22:02:41:612',2500,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,41
2462,'2020/10/15 22:02:42:241',2501,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,42
2463,'2020/10/15 22:02:43:073',2502,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,43
2464,'2020/10/15 22:02:43:714',2503,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,44
2465,'2020/10/15 22:02:44:290',2504,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,1
2466,'2020/10/15 22:02:45:004',2505,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,2
2467,'2020/10/15 22:02:45:559',2506,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,3
2468,'2020/10/15 22:02:46:487',2507,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,4
2469,'2020/10/15 22:02:47:063',2508,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,5
2470,'2020/10/15 22:02:48:044',2509,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,6
2471,'2020/10/15 22:02:49:079',2510,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,7
2472,'2020/10/15 22:02:49:665',2511,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,8
2473,'2020/10/15 22:02:50:231',2512,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,9
2474,'2020/10/15 22:02:50:785',2513,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,10
2475,'2020/10/15 22:02:51:628',2514,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,11
2476,'2020/10/15 22:02:52:129',2515,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,12
2477,'2020/10/15 22:02:53:047',2516,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,13
2478,'2020/10/15 22:02:53:623',2517,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,14
2479,'2020/10/15 22:02:54:518',2518,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,15
2480,'2020/10/15 22:02:55:468',2519,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,16
2481,'2020/10/15 22:02:55:980',2520,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,17
2482,'2020/10/15 22:02:56:812',2521,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,18
2483,'2020/10/15 22:02:57:665',2522,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,19
2484,'2020/10/15 22:02:58:561',2523,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,20
2485,'2020/10/15 22:02:59:340',2524,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,21
